game,player,hand,value,average face value,nil chance,misdeal,nil
4726,north,LS 8H 5H 4H 3H QC JC TC 7C 5C 2C AD 3D,8,0.33,7.69,False,False
4726,east,BS KS QS JS 7S 5S AH QH 9C 6C 9D 6D 5D,14,0.0,9.69,False,False
4726,south,DS AS 9S 6S 3S JH TH AC KC 8C 4C KD 7D,10,0.25,9.77,False,False
4726,west,TS 8S 4S KH 9H 7H 6H 3C QD JD TD 8D 4D,2,0.8,8.08,False,True
4727,north,BS 7S 3S 7H 5H 3H KC JC TC 8C 7C AD TD,10,0.0,8.85,False,False
4727,east,LS TS 6S 4S AH 9H 8H QC 9C 5C 2C 6D 3D,9,0.2,8.0,False,False
4727,south,AS JS 8S 5S KH QH JH 6H 4H 6C 4C JD 8D,3,0.34,8.69,False,True
4727,west,DS KS QS 9S TH AC 3C KD QD 9D 7D 5D 4D,8,0.14,9.69,False,False
4728,north,9S TH 8H 7H 6H 4H 9C 8C 6C 5C 2C TD 9D,1,1,7.15,False,True
4728,east,DS AS JS TS 5S QH 3H KC JC 4C QD JD 7D,7,0.25,9.85,False,False
4728,south,BS LS KS QS 8S 6S KH QC 3C AD KD 8D 5D,19,0.0,10.77,False,False
4728,west,7S 4S 3S AH JH 9H 5H AC TC 7C 6D 4D 3D,6,0.96,7.46,False,True
4729,north,KS QS 7S 5S KH 7H 3H AC JC TC 4C 5D 3D,9,0.18,8.23,False,False
4729,east,BS JS 8S 6S 3S QH 9H 6H 8C 7C 3C KD 6D,10,0.0,8.38,False,False
4729,south,DS 4S JH TH 4H KC QC 6C 5C 2C AD QD 8D,5,0.64,8.92,False,True
4729,west,LS AS TS 9S AH 8H 5H 9C JD TD 9D 7D 4D,12,0.11,9.69,False,False
4730,north,QS JS 9S 7S 6S 9H JC 5C AD TD 9D 8D 3D,2,0.07,8.77,False,False
4730,east,BS LS KS 8S 5S AH 8H KC 7C 6C 2C 5D 4D,19,0.0,9.08,False,False
4730,south,TS 4S KH JH TH 7H 6H 5H AC QC 9C 8C JD,3,0.64,9.23,False,True
4730,west,DS AS 3S QH 4H 3H TC 4C 3C KD QD 7D 6D,6,0.56,8.15,False,True
4731,north,JS 4S 3S JH TH 7H 5H 4H AD QD TD 6D 4D,0,0.8,7.77,False,True
4731,east,LS TS 6S 5S AH KH 9H 8H TC 7C 3C 2C 7D,9,0.2,8.46,False,False
4731,south,BS AS KS QS 8S 7S 6H 3H KC 6C 5C JD 5D,16,0.0,9.23,False,False
4731,west,DS 9S QH AC QC JC 9C 8C 4C KD 9D 8D 3D,2,0.48,9.77,False,True
4732,north,8S 6S 5S 9H 5H 4H 3H KC QC 2C TD 4D 3D,4,1,6.46,False,True
4732,east,BS 9S 7S JH 8H AC JC 4C AD KD 9D 6D 5D,10,0.0,9.85,False,False
4732,south,DS AS 4S 3S AH QH TH 9C 8C 5C QD JD 7D,9,0.34,9.54,False,False
4732,west,LS KS QS JS TS KH 7H 6H TC 7C 6C 3C 8D,12,0.0,9.38,False,False
4733,north,BS AS TS 5S AH 6H QC 8C 6C AD TD 8D 3D,16,0.0,9.77,False,False
4733,east,7S 6S 4S 3S KH 8H 7H 5H 4H 7C 4C 3C 5D,0,0.84,5.85,False,True
4733,south,LS DS QS JS 9S QH JH TH 3H AC TC 2C 4D,11,0.02,9.92,False,False
4733,west,KS 8S 9H KC JC 9C 5C KD QD JD 9D 7D 6D,4,0.52,9.69,False,True
4734,north,8S 7S 8H 5H 9C 7C 2C AD QD JD 9D 7D 3D,0,0.8,7.85,False,True
4734,east,BS TS 6S 3S AH KH JH 9H AC 6C KD 8D 5D,17,0.0,9.92,False,False
4734,south,LS DS AS KS QS JS 9S 7H 6H 4H QC 5C 6D,12,0.0,10.0,False,False
4734,west,5S 4S QH TH 3H KC JC TC 8C 4C 3C TD 4D,1,0.96,7.46,False,True
4735,north,BS DS 8S 5S 4S QH 7H KC QC TC 5C 2C 4D,6,0.0,8.77,False,False
4735,east,AH TH 6H AC 9C 7C 6C 4C AD TD 7D 6D 3D,4,1,8.46,True,True
4735,south,JS 7S 6S KH JH 9H 8H JC 3C QD JD 9D 8D,2,0.64,9.15,False,True
4735,west,LS AS KS QS TS 9S 3S 5H 4H 3H 8C KD 5D,15,0.0,8.85,False,False
4736,north,BS DS 8S 6S 5S 5H 4H 3H 7C 9D 8D 5D 4D,6,0.0,7.38,False,False
4736,east,LS KS 7S 3S AH JH 8H 7H KC QC 5C TD 3D,13,0.13,9.38,False,False
4736,south,AS QS 9S 4S KH TH 6H 9C 6C 3C KD QD JD,12,0.12,9.38,False,False
4736,west,JS TS QH 9H AC JC TC 8C 4C 2C AD 7D 6D,4,0.64,9.08,False,True
4737,north,DS JS 7S 3S 6H JC 6C 4C 3C 2C 6D 5D 4D,0,0.84,6.38,False,True
4737,east,AS 9S 6S 5S KH TH 5H AC QC 7C 9D 7D 3D,11,0.34,8.77,False,False
4737,south,LS QS TS 8S 8H 4H KC 9C 5C KD JD TD 8D,12,0.1,9.77,False,False
4737,west,BS KS 4S AH QH JH 9H 7H 3H TC 8C AD QD,12,0.0,10.31,False,False
4738,north,BS DS QS 5S JH 9H 8H 5H KC QC QD JD 6D,12,0.0,10.46,False,False
4738,east,AS TS 6S AH 6H 9C 8C 7C 6C 5C 4C KD TD,10,0.56,8.62,False,True
4738,south,KS JS 8S 4S 3S KH TH 4H TC 2C AD 9D 3D,9,0.27,8.0,False,False
4738,west,LS 9S 7S QH 7H 3H AC JC 3C 8D 7D 5D 4D,10,0.26,8.15,False,False
4739,north,BS LS KS AH QH JH 9H 4H QC 5C 2C KD 8D,17,0.0,10.46,False,False
4739,east,AS TS 9S 6S 5S 3S 8H 7H KC 9C 7C 3C 9D,5,0.14,7.92,False,False
4739,south,DS QS JS 7S TH 6H 5H 3H AC JC 8C 6C 4C,2,0.29,8.62,False,True
4739,west,8S 4S KH TC AD QD JD TD 7D 6D 5D 4D 3D,0,0.26,8.23,False,True
4740,north,LS QS JS 5S JH TH 6H 9C 5C 2C KD JD 3D,10,0.08,8.77,False,False
4740,east,KS QH 5H 3H AC TC 7C 3C AD 8D 7D 5D 4D,3,0.81,8.08,False,True
4740,south,AS 9S 8S 7S 6S 9H 8H 7H KC 8C 4C QD 6D,6,0.42,8.54,False,True
4740,west,BS DS TS 4S 3S AH KH 4H QC JC 6C TD 9D,14,0.0,9.85,False,False
4741,north,KS JS 8S 7S 5S AH JC 6C 4C JD TD 6D 3D,6,0.0,8.38,False,False
4741,east,LS QS TS 9S JH 6H 4H 3H 9C 7C 3C 9D 5D,7,0.17,8.0,False,False
4741,south,DS AS 6S 4S QH 9H 5H AC KC QC 2C KD 7D,11,0.34,9.69,False,False
4741,west,BS 3S KH TH 8H 7H TC 8C 5C AD QD 8D 4D,10,0.0,9.15,False,False
4742,north,DS QS 6S JH AC JC 9C 8C 5C 4C QD 6D 3D,3,0.56,8.92,False,True
4742,east,BS LS 7S 5S AH TH 4H 3H KC 7C 3C KD JD,19,0.0,9.46,False,False
4742,south,TS 9S 4S 3S KH QH 6H QC 2C AD 9D 7D 5D,6,0.6,8.15,False,True
4742,west,AS KS JS 8S 9H 8H 7H 5H TC 6C TD 8D 4D,5,0.0,8.69,False,False
4743,north,QS JS TS 5S QH 5H 3H KC TC 9C 8C 7C 5C,3,0.06,8.46,False,False
4743,east,BS 8S KH TH 8H 4H QC JC 2C KD QD 7D 6D,11,0.0,9.46,False,False
4743,south,LS 7S 6S 4S 3S AH 6H AC 6C 4C 3C JD 8D,11,0.2,7.85,False,False
4743,west,DS AS KS 9S JH 9H 7H AD TD 9D 5D 4D 3D,5,0.03,9.46,False,False
4744,north,DS AS KS 9S 7S 6S 4S KH KC JC 4C 5D 4D,8,0.0,9.08,False,False
4744,east,BS JS TS 8S 5H QC 9C 5C 3C 2C QD JD 6D,7,0.0,8.54,False,False
4744,south,3S AH QH 8H 7H 3H TC 7C 6C KD TD 8D 7D,2,1.0,8.31,False,True
4744,west,LS QS 5S JH TH 9H 6H 4H AC 8C AD 9D 3D,15,0.19,9.31,False,False
4745,north,KS TH 7H 6H 5H AC JC 9C AD TD 9D 6D 4D,4,0.65,9.08,False,True
4745,east,BS AS 7S 9H 4H QC TC 7C 5C 4C QD 8D 3D,10,0.0,8.62,False,False
4745,south,TS 9S 8S 5S 4S AH QH JH 8H KC 6C 2C JD,5,0.48,8.69,False,True
4745,west,LS DS QS JS 6S 3S KH 3H 8C 3C KD 7D 5D,13,0.03,8.85,False,False
4746,north,BS LS 4S 3S KH 8H 5H 4C KD TD 9D 8D 3D,14,0.0,8.69,False,False
4746,east,AS QS JS 9S 7S AH 7H AC 6C 3C 2C AD JD,15,0.02,9.54,False,False
4746,south,TS QH 6H 3H KC QC 9C 8C 7C 5C 7D 5D 4D,1,1.0,7.77,False,True
4746,west,DS KS 8S 6S 5S JH TH 9H 4H JC TC QD 6D,2,0.39,9.23,False,True
4747,north,BS 3S JH 8H 4H 3H AC 4C QD 8D 6D 4D 3D,10,0.0,7.46,False,False
4747,east,AS KS QS JS 4S 9H 6H JC TC AD KD TD 9D,11,0.0,10.46,False,False
4747,south,9S 6S 5S AH KH QH TH 7H QC 9C 3C 2C 5D,0,0.8,8.23,False,True
4747,west,LS DS TS 8S 7S 5H KC 8C 7C 6C 5C JD 7D,5,0.16,9.08,False,False
4748,north,DS AS QS JS 4S 3S AC JC 6C AD QD 9D 7D,11,0.02,10.15,False,False
4748,east,TS 8S KH QH JH TH 8H KC QC 9C 5C JD 5D,2,0.48,9.77,False,True
4748,south,KS 6S 9H 7H 6H 5H 3H 8C 4C 2C KD 8D 4D,5,0.78,6.77,False,True
4748,west,BS LS 9S 7S 5S AH 4H TC 7C 3C TD 6D 3D,15,0.0,8.54,False,False
4749,north,AS QS 3S QH JH 9H 7H 5H KC QC TD 5D 3D,8,0.16,8.92,False,False
4749,east,9S 8S 5S 4S AH 8H AC TC 8C 6C 4C 7D 4D,4,0.6,7.77,False,True
4749,south,LS DS TH 4H 3H JC 9C 7C 3C JD 9D 8D 6D,5,0.26,8.62,False,True
4749,west,BS KS JS TS 7S 6S KH 6H 5C 2C AD KD QD,19,0.0,9.92,False,False
4750,north,BS QS JS 5S QH 4H AC JC 4C 2C AD QD 3D,15,0.0,9.31,False,False
4750,east,9S 6S TH 8H 3H QC TC 9C 8C 6C 3C KD 6D,3,0.8,7.92,False,True
4750,south,LS DS KS 7S 4S 3S AH KH JH 7H 6H 5C 8D,7,0.04,9.38,False,False
4750,west,AS TS 8S 9H 5H KC 7C JD TD 9D 7D 5D 4D,6,0.56,8.62,False,True
4751,north,BS TS 7S 5S AH TH 5H 3H 7C 3C 2C 8D 3D,8,0.0,7.23,False,False
4751,east,LS 8S 4S 3S KH QH 7H QC 8C 6C 5C JD 4D,9,0.2,8.38,False,False
4751,south,AS QS JH 6H 4H AC KC JC TC 4C AD 6D 5D,9,0.16,9.54,False,False
4751,west,DS KS JS 9S 6S 9H 8H 9C KD QD TD 9D 7D,2,0.16,10.08,False,True
4752,north,DS KS QS 8S 6S AH KH QH TC 8C 4C 6D 3D,12,0.14,9.54,False,False
4752,east,LS AS JS 5S 6H KC QC 5C 3C KD TD 9D 7D,12,0.11,9.54,False,False
4752,south,TS 9S 7S TH 9H 8H 4H 3H AC 7C AD JD 5D,8,0.8,8.54,False,True
4752,west,BS 4S 3S JH 7H 5H JC 9C 6C 2C QD 8D 4D,7,0.0,7.62,False,False
4753,north,DS AS KS 9S 3S AH QH 7H 6H 4H 3H JC 2C,5,0.03,8.69,False,False
4753,east,BS LS JS 8S 4S KC TC 9C 8C 4C 3C AD 7D,15,0.0,9.54,False,False
4753,south,7S JH 9H 8H 5H QC 5C KD QD JD 9D 5D 4D,0,1.0,8.54,False,True
4753,west,QS TS 6S 5S KH TH AC 7C 6C TD 8D 6D 3D,9,0.53,8.46,False,True
4754,north,DS JS 7S 3S 9H 6H KC 4C 2C KD 9D 4D 3D,5,0.6,7.62,False,True
4754,east,KS QS 6S 5S 3H QC 9C 8C 5C 3C AD TD 8D,8,0.18,8.31,False,False
4754,south,BS LS TS KH QH TH 7H 5H AC TC QD 6D 5D,16,0.0,10.54,False,False
4754,west,AS 9S 8S 4S AH JH 8H 4H JC 7C 6C JD 7D,5,0.34,8.77,False,True
4755,north,BS LS AS KS TS 3S 6H KC JC 4C AD 8D 5D,23,0.0,10.31,False,False
4755,east,QS 8S 7S 8H 4H AC QC 9C 3C 2C TD 9D 7D,2,0.7,8.08,False,True
4755,south,JS AH JH TH 9H TC 7C 5C KD JD 6D 4D 3D,2,0.8,8.77,False,True
4755,west,DS 9S 6S 5S 4S KH QH 7H 5H 3H 8C 6C QD,0,0.6,8.08,False,True
4756,north,BS AH KH QH TH AC 9C 5C 3C 2C KD 5D 4D,13,0.0,9.31,False,False
4756,east,LS DS AS TS JH 8H 6H 4H KC QC 8C 4C AD,14,0.0,10.38,False,False
4756,south,QS 8S 7S 4S 5H 7C 6C QD TD 8D 7D 6D 3D,2,0.63,7.31,False,True
4756,west,KS JS 9S 6S 5S 3S 9H 7H 3H JC TC JD 9D,2,0.09,8.23,False,False
4757,north,DS 9S 6S 3S KH QH 7H 5H 4H JC 6C TD 8D,0,0.6,8.38,False,True
4757,east,KS 8S 7S 5S AH JH 9H 3H TC KD JD 7D 4D,6,0.39,8.85,False,True
4757,south,BS AS QS 4S AC KC QC 9C 3C 2C 9D 6D 3D,11,0.0,9.08,False,False
4757,west,LS JS TS TH 8H 6H 8C 7C 5C 4C AD QD 5D,10,0.21,8.92,False,False
4758,north,4S KH TH 8H QC 8C 5C 3C KD QD JD TD 5D,3,0.8,8.77,False,True
4758,east,LS KS 7S 3S AH 4H KC 9C 7C 2C 8D 6D 3D,13,0.16,8.08,False,False
4758,south,BS DS QS 8S 6S QH 5H AC TC 6C 4C 9D 7D,10,0.0,9.62,False,False
4758,west,AS JS TS 9S 5S JH 9H 7H 6H 3H JC AD 4D,7,0.1,8.77,False,False
4759,north,BS JS 7S 4S KH JH 3H 5C 2C KD JD 9D 3D,11,0.0,8.38,False,False
4759,east,QS 8S 6S 5S 3S AH QH 9H 8H 7H QC TC 7C,3,0.42,8.69,False,True
4759,south,LS DS AS 9S 6H 4H AC KC 6C 3C QD TD 6D,13,0.08,9.85,False,False
4759,west,KS TS TH 5H JC 9C 8C 4C AD 8D 7D 5D 4D,2,0.65,8.31,False,True
4760,north,DS 9S 6S 5S 4S JH 9H 8H 3H AC 9C 3C 4D,4,0.6,7.69,False,True
4760,east,AS QS JS 3S TH 5C 2C AD KD JD 9D 5D 3D,5,0.08,8.62,False,False
4760,south,BS LS KS 8S 7S QH 6H 5H TC 7C 6C TD 8D,14,0.0,9.62,False,False
4760,west,TS AH KH 7H 4H KC QC JC 8C 4C QD 7D 6D,5,0.8,9.31,False,True
4761,north,AS TS 8S 4S JH 4H 3H 5C 3C KD TD 9D 3D,5,0.5,7.46,False,True
4761,east,BS AH TH 9H 6H 5H AC QC 7C AD JD 6D 4D,13,0.0,9.92,False,False
4761,south,DS KS JS 9S 7S 6S 5S 8H JC 4C 2C 8D 7D,2,0.09,8.15,False,False
4761,west,LS QS 3S KH QH 7H KC TC 9C 8C 6C QD 5D,11,0.19,9.69,False,False
4762,north,JS TS TH 9H QC 9C 5C 2C QD JD 9D 6D 4D,0,0.8,8.46,False,True
4762,east,QS 6S 3S KH JH 6H 5H 3H TC 8C 7C 3C AD,6,0.0,7.77,False,False
4762,south,DS AS KS 9S 8S 5S AH 4H AC 4C KD TD 7D,16,0.01,10.0,False,False
4762,west,BS LS 7S 4S QH 8H 7H KC JC 6C 8D 5D 3D,15,0.0,9.0,False,False
4763,north,KS TS 8S 3S AH TH KC TC 8C 7C 3C 6D 5D,6,0.49,8.46,False,True
4763,east,QS 6S 5S 4S KH 9H 6H 4H 3H QC JC 5C KD,3,0.17,7.92,False,True
4763,south,BS DS 9S 7S AC 9C 4C 2C TD 9D 8D 7D 3D,8,0.0,8.77,False,False
4763,west,LS AS JS QH JH 8H 7H 5H 6C AD QD JD 4D,10,0.11,10.08,False,False
4764,north,DS 9S 6S 4S TH 8H 4H 9C 5C KD QD 9D 6D,2,0.6,8.46,False,True
4764,east,LS QS TS 8S AH 9H 6H TC 8C 4C JD TD 8D,11,0.14,9.69,False,False
4764,south,AS 7S 5S 7H 5H AC KC QC 6C 3C AD 5D 4D,7,0.56,8.38,False,True
4764,west,BS KS JS 3S KH QH JH 3H JC 7C 2C 7D 3D,10,0.0,8.69,False,False
4765,north,DS AS 5S 3S AH KH JH TH 9C 8C KD 4D 3D,10,0.34,9.38,False,False
4765,east,BS QS 8S 6S 4S JC 6C 5C 4C 2C TD 6D 5D,8,0.0,7.38,False,False
4765,south,LS KS TS 9S 7S QH 8H 7H KC 3C AD JD 9D,15,0.1,10.15,False,False
4765,west,JS 9H 6H 5H 4H 3H AC QC TC 7C QD 8D 7D,3,1.0,8.31,False,True
4766,north,AS KS 8S 7S 5S 4S 8H 9C 8C 7C 6C 5C 3D,5,0.01,7.46,False,False
4766,east,BS LS DS QS 3S JH 9H 4H JC 4C 2C KD 9D,16,0.0,9.69,False,False
4766,south,JS 9S AH KH 7H 6H 3H KC TC QD JD TD 4D,3,0.64,9.46,False,True
4766,west,TS 6S QH TH 5H AC QC 3C AD 8D 7D 6D 5D,6,0.8,8.62,False,True
4767,north,TS 3S AH KH QH 8H AC 5C 4C QD 9D 6D 4D,8,0.64,8.77,False,True
4767,east,DS KS JS 9S 5S 5H KC QC 3C 2C KD JD 3D,7,0.21,8.85,False,False
4767,south,BS LS 8S 7S 4S JH TH 7H 3H 7C AD TD 5D,15,0.0,9.15,False,False
4767,west,AS QS 6S 9H 6H 4H JC TC 9C 8C 6C 8D 7D,5,0.2,8.46,False,False
4768,north,BS QS 9S 7S 4S AH 4H JC 4C 3C QD JD 3D,13,0.0,8.54,False,False
4768,east,LS TS 6S TH AC QC 7C 6C 2C 9D 7D 5D 4D,5,0.26,8.31,False,True
4768,south,KS 8S 5S 3S KH QH 9H 8H 5H KC 5C TD 8D,5,0.49,8.62,False,True
4768,west,DS AS JS JH 7H 6H 3H TC 9C 8C AD KD 6D,10,0.34,9.77,False,False
4769,north,BS KS AH KH JH 8H 4H AC QC 5C AD 9D 3D,17,0.0,10.54,False,False
4769,east,7S 6S 3S TH 6H TC 7C 6C 3C JD TD 8D 6D,0,0.96,7.15,False,True
4769,south,DS 8S 5S 9H 7H KC JC 9C 8C 4C KD QD 5D,4,0.64,9.15,False,True
4769,west,LS AS QS JS TS 9S 4S QH 5H 3H 2C 7D 4D,11,0.0,8.38,False,False
4770,north,BS AS 6S 5S 4S QH 7H 5H QC 8C 4C 3C 5D,10,0.0,7.85,False,False
4770,east,LS JS 3S 9H 8H 4H AC TC 9C 6C 5C 7D 3D,5,0.26,8.08,False,True
4770,south,DS KS QS 8S TH 6H 3H 7C 2C KD JD 9D 4D,6,0.14,8.69,False,False
4770,west,TS 9S 7S AH KH JH KC JC AD QD TD 8D 6D,10,0.48,10.62,False,False
4771,north,LS QS 7S 3S 9H 7H 6H 5H QC TC 2C 7D 5D,8,0.17,7.77,False,False
4771,east,AS KS JS TS 9S 4S QH TH 8H 8C 7C 4C 9D,6,0.0,9.15,False,False
4771,south,5S KH 4H AC JC KD QD JD TD 8D 6D 4D 3D,7,0.8,8.77,False,True
4771,west,BS DS 8S 6S AH JH 3H KC 9C 6C 5C 3C AD,14,0.0,9.54,False,False
4772,north,BS KS QS 7S AH KH 8H TC 9C 7C 4C 2C 6D,17,0.0,9.38,False,False
4772,east,LS DS JS 8S 6S 5S 3S 9H 6H JC AD QD 5D,10,0.05,9.31,False,False
4772,south,9S TH 3H AC 8C 6C 5C 3C KD 9D 8D 4D 3D,0,1,7.31,False,True
4772,west,AS TS 4S QH JH 7H 5H 4H KC QC JD TD 7D,6,0.45,9.23,False,True
4773,north,LS AS 7S 4S 3S AH 7H 4C 2C AD KD TD 9D,16,0.11,9.0,False,False
4773,east,TS 5S KH JH TH 9H 4H KC JC 5C 7D 5D 3D,3,0.8,8.15,False,True
4773,south,BS KS 9S 8S QH 3H QC 9C 6C 3C QD JD 4D,9,0.0,9.15,False,False
4773,west,DS QS JS 6S 8H 6H 5H AC TC 8C 7C 8D 6D,4,0.23,8.92,False,True
4774,north,BS LS AS 6S 3S QH 6H AC JC 8C 3C JD 8D,16,0.0,9.92,False,False
4774,east,KS QS 8S 5S AH 4H QC TC 4C 2C KD 6D 3D,11,0.18,8.15,False,False
4774,south,DS JS JH TH 3H 9C 6C 5C AD QD 9D 7D 4D,0,0.64,8.92,False,True
4774,west,TS 9S 7S 4S KH 9H 8H 7H 5H KC 7C TD 5D,3,0.6,8.23,False,True
4775,north,BS QS 5S QH 7H 5H 3H 5C AD KD QD 9D 3D,8,0.0,9.0,False,False
4775,east,AS 9S 6S 4S 3S 8H AC KC 9C 6C 8D 7D 6D,7,0.42,8.23,False,True
4775,south,JS 7S AH KH JH 6H JC TC 8C 2C JD TD 5D,4,0.64,9.15,False,True
4775,west,LS DS KS TS 8S TH 9H 4H QC 7C 4C 3C 4D,7,0.13,8.85,False,False
4776,north,BS LS DS 9S 7S 3S 3H 6C QD 9D 7D 6D 5D,11,0.0,8.85,False,False
4776,east,AS KS AH QH KC 8C 7C 2C KD JD 8D 4D 3D,11,0.04,9.38,False,False
4776,south,TS 8S 5S 4S KH 9H 8H 6H AC QC TC 9C TD,4,0.48,9.08,False,True
4776,west,QS JS 6S JH TH 7H 5H 4H JC 5C 4C 3C AD,6,0.0,7.92,False,False
4777,north,BS QS TS 8S TH QC 7C 5C 3C 2C JD 8D 7D,8,0.0,8.62,False,False
4777,east,DS KS 5S 3S KH 8H 4H 3H TC AD KD QD TD,8,0.39,9.46,False,False
4777,south,AS 9S 6S 4S JH 7H 6H AC KC 9C 4C 6D 4D,7,0.42,8.23,False,True
4777,west,LS JS 7S AH QH 9H 5H JC 8C 6C 9D 5D 3D,7,0.21,8.92,False,False
4778,north,DS KS JS 9S 6S KH 9H 8H 4H TC 6C 9D 5D,4,0.21,9.08,False,True
4778,east,AS QS QH JH 6H 5H KC 9C AD JD TD 7D 4D,8,0.12,9.85,False,False
4778,south,TS 7S 5S 4S 3S AH 7H 3H AC 8C 7C 2C 8D,6,0.72,7.08,False,True
4778,west,BS LS 8S TH QC JC 5C 4C 3C KD QD 6D 3D,13,0.0,9.23,False,False
4779,north,AS 8S AH 7H 4H 3H 5C 2C KD TD 9D 7D 3D,5,0.56,7.62,False,True
4779,east,LS 7S 5S QH 6H 5H QC JC 9C 6C 4C 3C 5D,6,0.26,7.77,False,False
4779,south,DS KS QS TS 9S 6S 3S JH 9H KC 8C 7C 4D,7,0.01,9.23,False,False
4779,west,BS JS 4S KH TH 8H AC TC AD QD JD 8D 6D,13,0.0,10.62,False,False
4780,north,KS QS TS 3S QH JH 9H 4H TC 8C KD 5D 4D,7,0.03,8.77,False,False
4780,east,LS AS JS 8S 6H QC JC 9C 2C AD QD TD 9D,10,0.08,10.31,False,False
4780,south,BS DS 9S 7S 6S 5S 4S AH TH 5H 6C 5C 3C,10,0.0,8.15,False,False
4780,west,KH 8H 7H 3H AC KC 7C 4C JD 8D 7D 6D 3D,6,1,8.0,True,True
4781,north,3S AH QH 7H 4H 3H JC TC 8C 3C QD JD 9D,1,1.0,8.23,False,True
4781,east,DS QS 8S 5S JH 6H 5H AC KC 4C AD TD 8D,13,0.42,9.62,False,False
4781,south,BS AS KS JS 7S 6S KH 8H QC 7C 2C KD 7D,18,0.0,10.0,False,False
4781,west,LS TS 9S 4S TH 9H 9C 6C 5C 6D 5D 4D 3D,5,0.24,7.38,False,False
4782,north,JS TS 8S 6S AH KH 7H 6H 4H 9C 3C KD 7D,3,0.6,8.54,False,True
4782,east,LS KS 9S 7S 5S QH 8H JC 6C 4C 2C TD 3D,7,0.16,8.15,False,False
4782,south,BS 3S TH 9H 5H 3H AC 8C 5C QD JD 6D 5D,10,0.0,8.31,False,False
4782,west,DS AS QS 4S JH KC QC TC 7C AD 9D 8D 4D,9,0.09,10.23,False,False
4783,north,AS KS 8S TH 9H AC QC JC 9C 7C 4C 8D 7D,5,0.04,9.69,False,False
4783,east,LS DS QS 7S 7H 6H 5H KC 2C KD JD TD 9D,12,0.14,9.69,False,False
4783,south,JS 9S 5S 4S AH QH 3H TC 6C AD QD 5D 3D,7,0.6,8.31,False,True
4783,west,BS TS 6S 3S KH JH 8H 4H 8C 5C 3C 6D 4D,8,0.0,7.54,False,False
4784,north,LS DS JS TS 9S AC 9C 7C 4C AD KD 9D 3D,11,0.04,10.31,False,False
4784,east,QS 7S 5S AH QH 5H JC TC 6C 5C 3C JD 6D,7,0.7,8.23,False,True
4784,south,BS 8S 4S 8H 6H 4H 3H KC 2C QD TD 8D 5D,9,0.0,7.69,False,False
4784,west,AS KS 6S 3S KH JH TH 9H 7H QC 8C 7D 4D,5,0.03,9.0,False,False
4785,north,4S AH KH 6H 5H 9C 6C 4C 3C 2C AD 5D 4D,8,1,6.85,False,True
4785,east,QS JS TS 9S 5S QH TH 9H KC QC TC 8C KD,5,0.0,10.31,False,False
4785,south,LS KS 6S 3S 8H 7H 3H AC JC 7C QD 9D 6D,12,0.13,8.85,False,False
4785,west,BS DS AS 8S 7S JH 4H 5C JD TD 8D 7D 3D,9,0.0,9.23,False,False
4786,north,LS 3S AH KH QH 7H 5H 3C AD 7D 6D 5D 4D,5,0.26,8.38,False,True
4786,east,JS 6S JH 9H KC QC 7C 5C 4C QD JD TD 8D,0,0.64,9.15,False,True
4786,south,BS DS TS 9S 8S 7S 4S 4H AC TC 6C 2C 3D,8,0.0,8.38,False,False
4786,west,AS KS QS 5S TH 8H 6H 3H JC 9C 8C KD 9D,10,0.01,9.31,False,False
4787,north,9S 3S AH JH TH 7H KC 9C 7C 2C AD 8D 4D,8,0.8,8.54,False,True
4787,east,BS LS KS QS 8S 4S 9H 4H 3H QC JD TD 7D,15,0.0,9.69,False,False
4787,south,AS JS 5S KH 6H AC TC 8C 4C QD 6D 5D 3D,8,0.56,8.54,False,True
4787,west,DS TS 7S 6S QH 8H 5H JC 6C 5C 3C KD 9D,4,0.6,8.46,False,True
4788,north,AS KS QS 9S KH TH 7H 4H 3H 8C 4C 6D 5D,7,0.01,8.31,False,False
4788,east,8S 7S 6S 5S 4S 8H QC 6C JD TD 8D 4D 3D,0,0.72,7.08,False,True
4788,south,DS JS QH JH 6H AC KC JC 7C 5C 3C 2C 9D,2,0.64,9.15,False,True
4788,west,BS LS TS 3S AH 9H 5H TC 9C AD KD QD 7D,19,0.0,10.69,False,False
4789,north,LS 7S 3S 9H 8H 4H QC 7C TD 9D 6D 4D 3D,5,0.32,7.54,False,True
4789,east,BS QS JS AH KH QH 6H KC JC TC 8C 3C KD,12,0.0,11.0,False,False
4789,south,DS KS 9S 5S JH 5H AC 9C 4C 2C 8D 7D 5D,4,0.49,8.23,False,True
4789,west,AS TS 8S 6S 4S TH 7H 3H 6C 5C AD QD JD,8,0.42,8.46,False,True
4790,north,AS 6S 3S KH QH 9H 8H 7H 4H JC 8C 3C 8D,3,0.56,8.15,False,True
4790,east,BS DS QS TS 9S 4S AH AC 9C AD KD 9D 4D,20,0.0,11.08,False,False
4790,south,LS 5S 6H QC 7C 6C 4C 2C QD TD 7D 6D 5D,5,0.32,7.54,False,True
4790,west,KS JS 8S 7S JH TH 5H 3H KC TC 5C JD 3D,5,0.27,8.46,False,True
4791,north,KS 8S AH 9H 8H QC JC TC 8C 7C 6C 2C 8D,7,0.52,8.92,False,True
4791,east,BS QS JS TS 7S 5S JH 5H 5C 3C 7D 4D 3D,8,0.0,7.69,False,False
4791,south,AS 9S 4S KH QH 7H 6H 3H AC KC 9C KD QD,13,0.34,9.92,False,False
