game,player,hand,value,average face value,nil chance,misdeal,nil
519,west,6S 4S JH 9H 8H 6H KC TC 2C AD 9D 6D 5D,5,0.8,7.92,False,True
520,north,DS AS 8S 6S 4S KC 8C 3C 2C KD QD 9D 6D,7,0.34,8.69,False,False
520,east,KS JS 7S 5S 9H 7H 6H 3H JC TC JD 8D 3D,2,0.27,8.0,False,True
520,south,BS QS 9S KH JH 4H AC QC 9C 6C AD TD 5D,17,0.0,10.46,False,False
520,west,LS TS 3S AH QH TH 8H 5H 7C 5C 4C 7D 4D,5,0.26,8.08,False,True
521,north,AS JS TS 6S 4S TH 7H QC 8C 6C 4C TD 6D,3,0.42,8.31,False,True
521,east,BS QS 9S 8S 7S 5S JH 9H 8H 3C 2C 9D 3D,8,0.0,7.92,False,False
521,south,DS KS 3S AH KH QH 6H AD QD JD 8D 5D 4D,6,0.39,10.0,False,True
521,west,LS 5H 4H 3H AC KC JC TC 9C 7C 5C KD 7D,7,0.26,9.0,False,False
522,north,6S 4S AH KH QH 9H 6H KC 9C 8C TD 8D 5D,3,0.64,9.0,False,True
522,east,LS KS QS JS TS 9S JH TH 4H QC 2C 9D 6D,9,0.0,9.62,False,False
522,south,BS AS 8S 7S 5H 3H JC 7C 6C 5C JD 7D 4D,9,0.0,8.08,False,False
522,west,DS 5S 3S 8H 7H AC TC 4C 3C AD KD QD 3D,6,0.8,8.54,False,True
523,north,BS AS JS 7S 4S 9H TC 8C 2C KD QD 7D 4D,11,0.0,9.08,False,False
523,east,LS DS KS 6S 5S QH JH 8H 7H 6H 9C 6C 9D,7,0.13,9.46,False,False
523,south,TS 3S KH 4H 3H AC QC JC 7C 5C 3C AD 8D,7,0.8,8.23,False,True
523,west,QS 9S 8S AH TH 5H KC 4C JD TD 6D 5D 3D,9,0.7,8.46,False,True
524,north,BS TS 4S JH TH 9H 7H 4H JC 8C 3C JD 6D,6,0.0,8.54,False,False
524,east,LS AS KS 9S 8S 6S 3S QH 3H 4C 8D 5D 3D,10,0.0,8.0,False,False
524,south,DS QS 7S 5S KH 5H AC 9C 7C 2C KD QD 7D,11,0.42,9.31,False,False
524,west,JS AH 8H 6H KC QC TC 6C 5C AD TD 9D 4D,6,0.8,9.38,False,True
525,north,BS QS TS 5S KH JH 5H 4H 6C 4C JD 8D 7D,10,0.0,8.69,False,False
525,east,JS 7S 3S AH QH 9H 8H KC 2C KD QD TD 6D,7,0.64,9.23,False,True
525,south,DS KS 6S 7H 3H QC JC TC 8C 3C AD 9D 5D,6,0.52,8.92,False,True
525,west,LS AS 9S 8S 4S TH 6H AC 9C 7C 5C 4D 3D,10,0.14,8.38,False,False
526,north,BS LS 5S 3S JH 6H TC 9C 7C 3C KD 9D 3D,14,0.0,8.62,False,False
526,east,DS QS 8S 6S 4S AH 9H 8H 5H 8C AD 7D 5D,8,0.42,8.85,False,True
526,south,KS JS TS KH 7H 3H AC KC QC 5C 4C TD 4D,5,0.29,9.15,False,True
526,west,AS 9S 7S QH TH 4H JC 6C 2C QD JD 8D 6D,4,0.56,8.62,False,True
527,north,DS QS 7S AH QH 7H 5H 7C 5C AD 8D 5D 4D,6,0.56,8.85,False,True
527,east,BS JS TS 5S 4S KH 9H 6H 4H 3H 8C 4C JD,6,0.0,8.08,False,False
527,south,LS AS 9S 6S 3S 8H QC 3C 2C KD 7D 6D 3D,11,0.14,7.85,False,False
527,west,KS 8S JH TH AC KC JC TC 9C 6C QD TD 9D,3,0.39,10.46,False,True
528,north,DS JS TS 4S QH 9H 7H 9C 7C 2C KD 5D 3D,4,0.6,8.23,False,True
528,east,BS AS KS QS 6S 5S 5H 6C JD TD 9D 8D 6D,13,0.0,9.38,False,False
528,south,7S 3S AH JH TH 8H 4H AC 8C 5C AD QD 7D,9,0.64,9.0,False,True
528,west,LS 9S 8S KH 6H 3H KC QC JC TC 4C 3C 4D,8,0.26,8.62,False,False
529,north,DS QS 4S 3S JH 7H 5H QC JC 7C 5C AD 3D,6,0.53,8.38,False,True
529,east,AS 9S KH 8H 3H AC TC 3C QD JD 8D 6D 4D,10,0.45,8.85,False,False
529,south,BS KS TS 8S 5S TH 9H 6H KC 4C TD 9D 5D,11,0.0,9.15,False,False
529,west,LS JS 7S 6S AH QH 4H 9C 8C 6C 2C KD 7D,13,0.16,8.85,False,False
530,north,DS 8S 4S AH QH 8H 3H TC 6C 3C AD JD 7D,6,0.64,8.85,False,True
530,east,BS AS QS TS 7S JH 7H JC 2C TD 8D 6D 4D,11,0.0,9.15,False,False
530,south,KS 6S 5S 3S KH 6H 5H AC 8C 5C KD QD 3D,13,0.49,8.15,False,False
530,west,LS JS 9S TH 9H 4H KC QC 9C 7C 4C 9D 5D,5,0.21,9.08,False,False
531,north,TS 5S AH 9H 8H 7H TC 9C 3C 2C JD 7D 4D,2,0.8,7.62,False,True
531,east,DS AS 9S 7S 6S TH 6H 5H 3H KC JC QD 9D,6,0.34,9.23,False,True
531,south,BS LS KS JS 8S 4S QH JH QC AD TD 8D 3D,15,0.0,10.69,False,False
531,west,QS 3S KH 4H AC 8C 7C 6C 5C 4C KD 6D 5D,8,0.7,7.69,False,True
532,north,BS KS 9S 8S 6S 4S 3S KC 7C TD 6D 5D 4D,11,0.0,8.08,False,False
532,east,DS KH QH JH 8H 3H 8C 5C 4C AD 8D 7D 3D,2,1.0,8.54,False,True
532,south,LS AS QS TH 9H 7H 6H 5H 4H QC 9C 2C KD,11,0.02,9.15,False,False
532,west,JS TS 7S 5S AH AC JC TC 6C 3C QD JD 9D,5,0.0,9.46,False,False
533,north,DS 6S 5S KH TH 6H 5H 4H QC 6C KD 9D 4D,3,0.8,8.31,False,True
533,east,KS QS 8S 3S 9H 8H 7H 8C 5C 2C QD 6D 5D,5,0.21,7.54,False,False
533,south,BS LS 4S AH JH 3H KC JC 7C AD JD TD 8D,20,0.0,10.69,False,False
533,west,AS JS TS 9S 7S QH AC TC 9C 4C 3C 7D 3D,3,0.1,8.69,False,False
534,north,DS KS 8S 4S AH AC KC JC 8C QD 9D 8D 4D,10,0.0,10.23,False,False
534,east,QS JS 6S 9H 7H 3H TC 6C 5C 4C 3C 7D 5D,2,0.46,6.77,False,True
534,south,9S KH QH JH TH 8H QC 9C 7C AD KD JD 6D,5,0.6,10.38,False,True
534,west,BS LS AS TS 7S 5S 3S 6H 5H 4H 2C TD 3D,14,0.0,7.85,False,False
535,north,QS JS 7S 3S KH QH 8H 5H QC TC 8C AD QD,9,0.17,9.77,False,False
535,east,BS DS KS 4S 9H 4H AC 9C 7C 6C JD 6D 4D,10,0.0,9.15,False,False
535,south,8S 6S 5S JH 6H KC JC 3C 2C TD 9D 8D 5D,2,0.96,7.46,False,True
535,west,LS AS TS 9S AH TH 7H 3H 5C 4C KD 7D 3D,13,0.11,8.85,False,False
536,north,KS KH JH 6H 5H 3H KC QC AD KD QD JD 7D,3,0.49,10.23,False,True
536,east,DS TS 8S 6S 5S 9H 7H AC JC 9C 5C 6D 5D,2,0.6,8.46,False,True
536,south,BS LS 9S AH TH 8H TC 8C 7C 4C 2C 8D 3D,15,0.0,8.92,False,False
536,west,AS QS JS 7S 4S 3S QH 4H 6C 3C TD 9D 4D,5,0.03,7.62,False,False
537,north,LS 6S 4S AH QH AC 5C 4C 2C QD 5D 4D 3D,11,0.26,7.77,False,False
537,east,QS JS 9S 7H JC 8C 7C 3C AD KD JD TD 9D,2,0.1,9.62,False,False
537,south,AS KS TS 7S 5S 3S KH JH 9H 8H QC 6C 6D,7,0.01,9.0,False,False
537,west,BS DS 8S TH 6H 5H 4H 3H KC TC 9C 8D 7D,9,0.0,8.85,False,False
538,north,DS QS 9S 6S 4S 8H QC 6C 5C QD JD 6D 5D,3,0.53,8.54,False,True
538,east,BS AS TS 3S AH JH TC 9C 4C KD 8D 4D 3D,15,0.0,9.23,False,False
538,south,LS 7S KH TH 7H 6H AC JC 3C 2C AD TD 7D,13,0.21,9.23,False,False
538,west,KS JS 8S 5S QH 9H 5H 4H 3H KC 8C 7C 9D,5,0.27,8.23,False,True
539,north,BS LS JS 5S QH 5H 3H JC 8C 4C 2C 8D 4D,12,0.0,8.15,False,False
539,east,DS TS 7S 6S AH TH 7H 6H QC 5C AD QD JD,7,0.36,9.92,False,True
539,south,AS KS QS 8S JH 9H 8H 4H 9C 7C 6C 9D 7D,7,0.01,9.0,False,False
539,west,9S 4S 3S KH AC KC TC 3C KD TD 6D 5D 3D,4,0.26,8.15,False,True
540,north,KS 5S AH 5H 3H QC TC 9C 5C 3C TD 9D 4D,6,0.65,7.85,False,True
540,east,AS QS 9S 8S 6S 4S KH JH 4H AC JC 8C 3D,12,0.04,9.0,False,False
540,south,BS LS DS TS TH 9H 6H KC 4C AD KD JD 6D,18,0.0,11.08,False,False
540,west,JS 7S 3S QH 8H 7H 7C 6C 2C QD 8D 7D 5D,1,0.96,7.31,False,True
541,north,BS 4S KH JH 5H AC KC 6C 5C 4C KD QD 3D,13,0.0,9.23,False,False
541,east,LS QS 9S 7H 6H 4H 3H 9C 8C 7C 9D 7D 4D,7,0.23,7.77,False,False
541,south,AS KS JS 3S QC JC TC 3C 2C AD TD 8D 6D,7,0.0,9.0,False,False
541,west,DS TS 8S 7S 6S 5S AH QH TH 9H 8H JD 5D,0,0.16,9.23,False,True
542,north,QS 3S JH 6H 5H 3H QC 7C AD TD 9D 8D 7D,2,0.7,8.23,False,True
542,east,BS KS 7S 5S KH AC KC JC 3C 2C KD QD 3D,12,0.0,9.69,False,False
542,south,LS AS JS TS 9S 6S 4S 9H 7H TC 4C JD 4D,8,0.01,8.85,False,False
542,west,DS 8S AH QH TH 8H 4H 9C 8C 6C 5C 6D 5D,0,0.8,8.46,False,True
543,north,DS AS JS 5S 9H 7H 4H 3H AC 9C 8C 4C 5D,5,0.42,8.31,False,True
543,east,TS 7S 6S 4S QH JH TH 6C 5C 3C 2C QD TD,1,0.72,7.54,False,True
543,south,LS 8S 3S 5H KC JC KD 9D 8D 7D 6D 4D 3D,8,0.26,8.15,False,False
543,west,BS KS QS 9S AH KH 8H 6H QC TC 7C AD JD,19,0.0,11.23,False,False
544,north,LS DS KS 9S 8H 5H QC 7C 3C KD JD TD 8D,10,0.1,10.0,False,False
544,east,TS 7S 6S 3S AH JH 3H KC 8C QD 6D 4D 3D,7,0.6,7.69,False,True
544,south,BS QS 8S 5S KH 9H 7H 4H AC JC 2C AD 7D,18,0.0,9.46,False,False
544,west,AS JS 4S QH TH 6H TC 9C 6C 5C 4C 9D 5D,4,0.56,8.08,False,True
545,north,BS DS KS 6S JH TH 8H KC JC 5C KD 6D 4D,14,0.0,10.15,False,False
545,east,JS 9S 8S 4S 3S QH 5H AC 8C 7C 6C AD QD,6,0.48,8.69,False,True
545,south,AS TS 7S AH 7H 4H 9C 3C 2C TD 9D 5D 3D,7,0.67,7.46,False,True
545,west,LS QS 5S KH 9H 6H 3H QC TC 4C JD 8D 7D,10,0.19,8.92,False,False
546,north,9S 6S 5S JH 6H 5H 3H TC 5C 4C KD TD 8D,3,0.96,7.31,False,True
546,east,DS JS 3S 4H QC JC 9C 8C 2C AD QD 6D 5D,2,0.8,8.62,False,True
546,south,BS LS QS 8S 7S QH KC 7C 3C JD 9D 4D 3D,16,0.0,9.38,False,False
546,west,AS KS TS 4S AH KH TH 9H 8H 7H AC 6C 7D,9,0.02,9.92,False,False
547,north,BS AS QS 8S QH 6H 3H QC 9C 2C KD QD TD,17,0.0,10.0,False,False
547,east,7S KH 9H 5H JC 8C AD 9D 7D 6D 5D 4D 3D,3,1.0,7.77,False,True
547,south,LS DS 9S 3S JH 7H 4H AC KC TC 5C 4C 8D,5,0.16,9.15,False,False
547,west,KS JS TS 6S 5S 4S AH TH 8H 7C 6C 3C JD,6,0.09,8.31,False,False
548,north,LS 7S AH KC QC TC 6C 4C 2C AD QD 5D 4D,11,0.0,9.15,False,False
548,east,AS 9S 6S 3S JH 9H 7H 3H 9C 3C 9D 7D 6D,3,0.5,7.38,False,True
548,south,QS TS 8S 5S KH QH TH 5H 8C 7C 5C 8D 3D,4,0.53,8.15,False,True
548,west,BS DS KS JS 4S 8H 6H 4H AC JC KD JD TD,15,0.0,10.54,False,False
549,north,AS 8S 6S 5H TC AD KD 8D 7D 6D 5D 4D 3D,3,0.56,7.92,False,True
549,east,BS DS 9S 4S QH TH 7H KC JC 7C 4C 3C JD,7,0.0,9.46,False,False
549,south,LS QS JS 7S 5S KH 8H 6H 3H 6C 5C 2C TD,9,0.1,8.0,False,False
549,west,KS TS 3S AH JH 9H 4H AC QC 9C 8C QD 9D,6,0.39,9.85,False,True
550,north,8S 3S KH QH TH 7H AC KC 5C AD 8D 7D 5D,11,0.64,9.15,False,True
550,east,KS JS TS 9S 7S JH 7C 6C 3C QD 9D 6D 4D,2,0.08,8.31,False,False
550,south,BS LS AS QS 4S AH QC JC TC 4C KD JD TD,23,0.0,11.38,False,False
550,west,DS 6S 5S 9H 8H 6H 5H 4H 3H 9C 8C 2C 3D,0,1,6.38,False,True
551,north,KS JS TS 4S QH JH 9H 5H 3H QC 7C 4C 3C,2,0.27,8.0,False,True
551,east,AS 6S KH TH 7H KC 8C KD TD 8D 7D 5D 3D,9,0.45,9.0,False,False
551,south,BS LS 8S 5S JC TC 9C 5C QD JD 9D 6D 4D,11,0.0,9.46,False,False
551,west,DS QS 9S 7S 3S AH 8H 6H 4H AC 6C 2C AD,12,0.0,8.77,False,False
552,north,BS LS JS 5S KH QH 6H 4H KC JC 8C 2C AD,19,0.0,10.15,False,False
552,east,AS 4S AH JH 9H 5H TC 5C QD JD TD 9D 6D,5,0.45,9.23,False,True
552,south,QS TS 8S 7S 7H 3H AC QC 4C KD 7D 5D 4D,9,0.53,8.15,False,True
552,west,DS KS 9S 6S 3S TH 8H 9C 7C 6C 3C 8D 3D,2,0.49,7.69,False,True
553,north,DS AS 4S KH 8H AC KC QC JC 9C 7C 5C TD,6,0.34,10.38,False,True
553,east,BS TS 9S AH JH 9H 6H KD 9D 8D 6D 4D 3D,8,0.0,9.15,False,False
553,south,LS KS JS 7S 5S 7H 5H TC 6C 3C 2C JD 7D,7,0.09,7.92,False,False
553,west,QS 8S 6S 3S QH TH 4H 3H 8C 4C AD QD 5D,7,0.53,7.77,False,True
554,north,KS 7S 6S 3S KH 9H AC 8C 7C 2C KD QD 9D,11,0.39,8.92,False,False
554,east,TS 8S AH JH KC JC 9C 6C 5C AD JD TD 4D,6,0.64,9.69,False,True
554,south,DS JS 9S 8H 7H 6H 5H 4H 3H TC 8D 7D 6D,0,0.8,7.62,False,True
554,west,BS LS AS QS 5S 4S QH TH QC 4C 3C 5D 3D,17,0.0,9.0,False,False
555,north,DS TS 5S 5H 4H KC JC AD KD TD 8D 7D 4D,3,0.64,9.15,False,True
555,east,8S 6S 4S 3S AH TH 9H 6H AC 8C 3C 2C 9D,4,0.72,7.38,False,True
555,south,LS AS 9S KH JH 7H 3H 6C 5C 4C QD JD 6D,11,0.15,9.0,False,False
555,west,BS KS QS JS 7S QH 8H QC TC 9C 7C 5D 3D,10,0.0,9.69,False,False
556,north,LS JS 5S 3S KH 7H 6H 5H 5C 3C AD JD 6D,11,0.2,8.08,False,False
556,east,DS AS QS 6S 8H 3H AC 6C KD QD TD 8D 3D,9,0.12,9.54,False,False
556,south,TS 9S 8S 7S 4S AH 9H 4H KC JC 7C 4C 2C,4,0.6,7.85,False,True
556,west,BS KS QH JH TH QC TC 9C 8C 9D 7D 5D 4D,9,0.0,9.77,False,False
557,north,6S 5S JH 4H KC 8C 7C 5C 2C JD 7D 6D 4D,0,0.96,6.85,False,True
557,east,KS 8S KH 8H 7H 6H 5H TC 9C 3C AD QD 5D,7,0.52,8.69,False,True
557,south,BS AS QS JS 9S 4S AH QH 9H QC 4C 9D 3D,16,0.0,10.0,False,False
557,west,LS DS TS 7S 3S TH 3H AC JC 6C KD TD 8D,12,0.16,9.69,False,False
558,north,AS 7S 6S 5S 3S 7H 6H 5H QC 9C 8C 2C KD,3,0.17,7.46,False,True
558,east,LS QS JS 8S JH TH 4H KC JC 5C 8D 4D 3D,10,0.08,8.92,False,False
558,south,BS KS 4S AH QH 9H TC 7C 6C AD 9D 6D 5D,15,0.0,9.69,False,False
558,west,DS TS 9S KH 8H 3H AC 4C 3C QD JD TD 7D,7,0.64,9.15,False,True
559,north,BS LS DS QS JS TS 9S 3S KH TH KC TC TD,19,0.0,11.46,False,False
559,east,8S 6S 4S 7H 3H QC 7C 6C 4C 3C 9D 8D 6D,0,1,6.38,False,True
559,south,5S AH 8H 5H 4H 9C 8C 5C 2C AD KD 5D 3D,6,1,7.31,False,True
559,west,AS KS 7S QH JH 9H 6H AC JC QD JD 7D 4D,9,0.03,10.08,False,False
560,north,QS 7S AH KH TH 9H 4H QC 4C 3C 2C 9D 6D,2,0.7,8.08,False,True
560,east,DS 4S 3S JH 7H 6H 5H AC TC 6C 5C 8D 7D,2,0.8,7.77,False,True
560,south,BS LS AS KS 8S 5S QH 8H AD KD 5D 4D 3D,16,0.0,10.15,False,False
560,west,JS TS 9S 6S 3H KC JC 9C 8C 7C QD JD TD,1,0.15,9.23,False,True
561,north,AS KS JS 9S 7S 6S AH KH QH TH 6H 3H 3D,5,0.0,9.31,False,False
561,east,TS 4S JH 9H 8H 5H AC QC 8C 4C 3C KD 8D,3,0.8,8.38,False,True
561,south,LS DS 8S 7H TC 9C 7C 6C 5C 2C QD 7D 4D,6,0.26,8.31,False,False
561,west,BS QS 5S 3S 4H KC JC AD JD TD 9D 6D 5D,11,0.0,9.23,False,False
562,north,5S 4S AH QH TH 6H 3H 5C 4C 2C KD 7D 5D,3,0.96,6.92,False,True
562,east,BS 7S 4H AC KC JC 9C 3C QD JD TD 8D 3D,6,0.0,9.38,False,False
562,south,AS KS QS TS 9S 8S 8H 7H 5H 8C 6C 9D 4D,7,0.0,8.69,False,False
562,west,LS DS JS 6S 3S KH JH 9H QC TC 7C AD 6D,13,0.12,10.23,False,False
563,north,KS JS 9S 4S JH TH QC 9C 2C QD TD 8D 4D,3,0.21,8.85,False,True
563,east,BS AS 6S QH 6H 5H 4H 3H AC KC 4C JD 6D,16,0.0,8.85,False,False
563,south,DS QS KH 9H 8H 7H JC 7C 5C 3C KD 9D 3D,7,0.56,8.85,False,True
563,west,LS TS 8S 7S 5S 3S AH TC 8C 6C AD 7D 5D,13,0.0,8.69,False,False
564,north,DS 8S 5S AH JH 5H KC JC 4C AD KD QD 7D,11,0.48,10.15,False,False
564,east,JS 7S QH 9H TC 9C 7C 5C 3C 9D 8D 4D 3D,0,0.96,7.46,False,True
564,south,BS LS AS QS TS 4S TH 8H 6H 8C 2C JD 5D,16,0.0,9.46,False,False
564,west,KS 9S 6S 3S KH 7H 4H 3H AC QC 6C TD 6D,9,0.49,8.15,False,True
565,north,LS DS 7S 6S AH KH 9H 8H KC JC 6C 5C 8D,11,0.12,10.08,False,False
565,east,BS AS KS JS 6H 5H TC 7C KD QD 9D 7D 4D,11,0.0,9.85,False,False
565,south,8S 4S TH 3H QC 9C 8C 4C 2C AD TD 6D 3D,2,0.96,7.15,False,True
565,west,QS TS 9S 5S 3S QH JH 7H 4H AC 3C JD 5D,6,0.53,8.15,False,True
566,north,KS 9S 4S TH KC QC 8C 7C KD QD JD TD 7D,4,0.39,9.92,False,True
566,east,BS DS AS TS 6S 5S AH KH 7H 6H 5H 6D 5D,9,0.0,9.46,False,False
566,south,LS QS JS QH 9H 3H AC JC TC 6C 4C 3C AD,12,0.0,9.62,False,False
566,west,8S 7S 3S JH 8H 4H 9C 5C 2C 9D 8D 4D 3D,0,1,6.23,False,True
567,north,AS 6S 5S 3S QH 8H 6H AC 8C 6C JD 9D 5D,8,0.42,8.23,False,True
567,east,KS QS AH KH 7H 4H KC JC 7C 5C AD 8D 3D,14,0.19,9.54,False,False
567,south,TS 9S 7S 4S TH 9H 5H QC TC 2C KD TD 6D,4,0.6,8.23,False,True
567,west,BS LS DS JS 8S JH 3H 9C 4C 3C QD 7D 4D,12,0.0,9.23,False,False
568,north,BS TS 9S 5S 4S 3S 4H 3H JC 7C 4C KD 9D,9,0.0,7.62,False,False
568,east,AS JS 8S AH JH 8H 7H QC 8C 5C 3C 8D 4D,5,0.45,8.69,False,True
568,south,DS QS TH 9H 6H AC TC 2C AD JD 7D 5D 3D,6,0.56,9.08,False,True
568,west,LS KS 7S 6S KH QH 5H KC 9C 6C QD TD 6D,15,0.1,9.85,False,False
569,north,DS QS 9S 7S AH 5H AC KC 6C QD JD 4D 3D,13,0.42,9.62,False,False
569,east,AS KS JS TS 4S QH TH 6H QC JC 2C KD 8D,10,0.0,9.69,False,False
569,south,BS 8S 6S 5S 9H 8H 7H TC 9C 8C 5C 9D 5D,6,0.0,8.15,False,False
569,west,LS 3S KH JH 4H 3H 7C 4C 3C AD TD 7D 6D,9,0.26,7.77,False,False
570,north,LS TS 7S 5S 3S AH JH 9H 7H 4H KC 9C TD,8,0.16,9.08,False,False
570,east,BS AS 8S 6S QC JC 8C 6C 5C 3C AD KD 8D,16,0.0,9.62,False,False
570,south,KS QS JS KH TH 8H 5H TC 7C 4C 2C QD 7D,6,0.01,8.77,False,False
570,west,DS 9S 4S QH 6H 3H AC JD 9D 6D 5D 4D 3D,5,0.0,7.77,False,False
571,north,DS AS 8S 7S JH 8H KC QC TC 8C 5C KD 8D,6,0.25,10.15,False,False
571,east,BS TS 9S AH TH 5H 4H 7C 6C 3C JD TD 9D,8,0.0,8.85,False,False
571,south,LS KS QS 6S 5S 4S KH 7H 2C QD 7D 5D 4D,12,0.02,8.15,False,False
571,west,JS 3S QH 9H 6H 3H AC JC 9C 4C AD 6D 3D,6,0.8,8.08,False,True
572,north,AS JS 8S TH 7H 6H 5H AC 2C TD 5D 4D 3D,7,0.56,7.62,False,True
572,east,LS KS TS 7S 5S AH KH JH TC 8C 5C AD QD,18,0.1,10.62,False,False
572,south,DS QS 9S 6S 3S 4H 6C 4C KD JD 8D 7D 6D,2,0.53,8.0,False,True
572,west,BS 4S QH 9H 8H 3H KC QC JC 9C 7C 3C 9D,7,0.0,9.0,False,False
573,north,LS DS KS 9S 9H 8H QC TC 5C AD KD JD 9D,12,0.06,11.08,False,False
573,east,JS 8S 6S 5S 4S 3S AH KH 4H 7C 6C 6D 4D,7,0.24,7.0,False,False
573,south,AS 7S TH 7H 6H 5H AC KC JC 8C 8D 7D 3D,7,0.45,8.69,False,True
573,west,BS QS TS QH JH 3H 9C 4C 3C 2C QD TD 5D,10,0.0,8.46,False,False
574,north,DS QS 8S 6S KH AC QC JC TC 7C JD 9D 3D,2,0.1,10.08,False,True
574,east,BS AS 9S 7S 3S TH 8H 3H 8C 4C 3C KD 5D,12,0.0,8.0,False,False
574,south,LS KS TS AH QH JH 9H 4H 5C 2C TD 7D 4D,7,0.17,9.0,False,False
574,west,JS 5S 4S 7H 6H 5H KC 9C 6C AD QD 8D 6D,5,0.8,8.15,False,True
575,north,JS TS TH 7H 6H 5H 4H TC 5C 2C KD TD 5D,3,0.96,7.54,False,True
575,east,BS LS KS 6S 4S JH 9H 3C AD QD 8D 4D 3D,13,0.0,9.23,False,False
575,south,AS QS 9S 8S 7S 5S AH 8H KC 8C 6C 4C JD,11,0.04,9.15,False,False
575,west,DS 3S KH QH 3H AC QC JC 9C 7C 9D 7D 6D,4,0.64,9.31,False,True
576,north,8S 7S JH 4H 3H QC JC 8C 3C KD JD 9D 4D,2,0.8,8.0,False,True
576,east,BS QS TS 9H 5H 9C 6C 2C 8D 7D 6D 5D 3D,8,0.0,7.62,False,False
576,south,LS AS 4S 3S AH KH QH AC TC 5C 4C AD QD,22,0.08,10.38,False,False
576,west,DS KS JS 9S 6S 5S TH 8H 7H 6H KC 7C TD,5,0.07,9.23,False,False
577,north,BS LS AS 6S 5S KH 4H AC JC TC 2C 8D 4D,19,0.0,9.54,False,False
577,east,DS 7S 4S QH 8H 7H 6H 9C 6C KD TD 9D 6D,2,0.8,8.62,False,True
577,south,KS JS TS 3S TH 9H QC 5C AD QD 7D 5D 3D,2,0.21,8.77,False,True
577,west,QS 9S 8S AH JH 5H 3H KC 8C 7C 4C 3C JD,4,0.7,8.31,False,True
578,north,AS KS TS 8S 5S JH 9H 7H AC 3C KD JD 7D,12,0.03,9.62,False,False
578,east,DS 9S 7S KH 4H KC 4C AD TD 9D 8D 6D 5D,6,0.64,9.0,False,True
578,south,LS QS JS 3S AH QH 8H 3H QC JC 9C 7C 3D,9,0.08,9.31,False,False
578,west,BS 6S 4S TH 6H 5H TC 8C 6C 5C 2C QD 4D,6,0.0,7.31,False,False
579,north,LS DS QS 4S JH 9H 7H 6H 4H KC JD 9D 8D,7,0.05,9.62,False,False
579,east,BS KS TS 3S AH QH 8H 5H 3H AC 9C 7C 3D,12,0.0,9.08,False,False
579,south,AS 9S 6S 5S QC JC 8C 3C KD QD TD 7D 4D,3,0.34,8.77,False,True
579,west,JS 8S 7S KH TH TC 6C 5C 4C 2C AD 6D 5D,7,0.8,7.77,False,True
580,north,DS TS 9S 4S 3S 4H 9C 6C 3C AD KD TD 9D,4,0.6,8.38,False,True
580,east,AS KS QS JS 8S 7S TH 9H 3H KC QC TC 5C,9,0.0,9.77,False,False
580,south,LS KH QH JH 6H 8C 2C QD JD 8D 6D 5D 4D,5,0.26,8.77,False,True
580,west,BS 6S 5S AH 8H 7H 5H AC JC 7C 4C 7D 3D,10,0.0,8.31,False,False
581,north,LS TS 8S 7S 5S 4S JH 9H 7H KD QD TD 3D,7,0.05,8.85,False,False
581,east,BS DS QS 9S AH 4H KC QC JC 6C 3C JD 8D,12,0.0,10.38,False,False
581,south,AS 6S QH TH 8H 6H 3H TC 7C 5C 4C 2C 4D,4,0.67,7.0,False,True
581,west,KS JS 3S KH 5H AC 9C 8C AD 9D 7D 6D 5D,9,0.29,9.0,False,False
582,north,KS 8S 4S QH 4H KC 9C 8C 7C QD TD 7D 5D,4,0.65,8.62,False,True
582,east,BS DS TS 3S AH JH 8H 3C 2C AD JD 6D 4D,12,0.0,9.08,False,False
582,south,JS 6S 5S 9H 7H 6H 3H QC JC 5C 9D 8D 3D,1,0.96,7.31,False,True
582,west,LS AS QS 9S 7S KH TH 5H AC TC 6C 4C KD,15,0.01,10.23,False,False
583,north,BS LS JS TS 4S 9H 7C 4C AD KD QD 4D 3D,11,0.0,9.54,False,False
583,east,KS AH JH 8H 5H 3H KC 8C 5C 2C JD 8D 5D,2,0.81,8.15,False,True
583,south,DS QS 7S 6S 3S KH QH TH 7H 4H AC 3C 7D,6,0.42,8.69,False,True
583,west,AS 9S 8S 5S 6H QC JC TC 9C 6C TD 9D 6D,3,0.34,8.85,False,True
584,north,KS TS 3S QH JH 8H 4H QC 6C 2C AD 8D 4D,7,0.65,8.23,False,True
584,east,LS AS JS 8S 6S 7H 6H KC TC KD TD 9D 7D,13,0.08,10.0,False,False
584,south,BS DS 9S 5S AH KH 9H 3H JC 8C 7C 3C QD,10,0.0,9.69,False,False
584,west,QS 7S 4S TH 5H AC 9C 5C 4C JD 6D 5D 3D,4,0.84,7.31,False,True
585,north,DS KS JS 7S TH 7H 6H JC TC 8C 6C JD 8D,2,0.21,9.46,False,True
585,east,BS AS 9S KH 8H 4H AC 9C 7C 3C 9D 7D 3D,14,0.0,9.0,False,False
585,south,QS 8S 5S AH QH 5H 3H KC 5C 2C AD KD QD,15,0.56,9.08,False,False
585,west,LS TS 6S 4S 3S JH 9H QC 4C TD 6D 5D 4D,5,0.2,7.69,False,False
586,north,QS TH 8H AC KC QC 7C 4C 2C QD JD 5D 4D,0,0.7,8.77,False,True
586,east,BS AS KS 9S 7S 4S QH 9H 5H 4H 8C 8D 3D,11,0.0,8.69,False,False
